-1.60000          -2.90000           0.00630
-1.50000          -2.90000           0.00444
-1.40000          -2.90000           0.00056
-1.30000          -2.90000          -0.00604
-1.20000          -2.90000          -0.01613
-1.10000          -2.90000          -0.03040
-1.00000          -2.90000          -0.04944
-0.90000          -2.90000          -0.07357
-0.80000          -2.90000          -0.10276
-0.70000          -2.90000          -0.13654
-0.60000          -2.90000          -0.17398
-0.50000          -2.90000          -0.21364
-0.40000          -2.90000          -0.25370
-0.30000          -2.90000          -0.29206
-0.20000          -2.90000          -0.32650
-0.10000          -2.90000          -0.35493
0.00000          -2.90000          -0.37557
0.10000          -2.90000          -0.38712
0.20000          -2.90000          -0.38895
0.30000          -2.90000          -0.38110
0.40000          -2.90000          -0.36429
0.50000          -2.90000          -0.33981
0.60000          -2.90000          -0.30940
0.70000          -2.90000          -0.27501
0.80000          -2.90000          -0.23867
0.90000          -2.90000          -0.20224
1.00000          -2.90000          -0.16734
1.10000          -2.90000          -0.13519
1.20000          -2.90000          -0.10664
1.30000          -2.90000          -0.08212
1.40000          -2.90000          -0.06172
1.50000          -2.90000          -0.04527
1.60000          -2.90000          -0.03239
1.70000          -2.90000          -0.02260
1.80000          -2.90000          -0.01537
1.90000          -2.90000          -0.01018
2.00000          -2.90000          -0.00657
2.10000          -2.90000          -0.00412
2.20000          -2.90000          -0.00251
2.30000          -2.90000          -0.00148
2.40000          -2.90000          -0.00084
2.50000          -2.90000          -0.00046
2.60000          -2.90000          -0.00024
2.70000          -2.90000          -0.00012
2.80000          -2.90000          -0.00006
2.90000          -2.90000          -0.00002
3.00000          -2.90000          -0.00001
-3.00000          -2.80000           0.00013
-2.90000          -2.80000           0.00022
-2.80000          -2.80000           0.00035
-2.70000          -2.80000           0.00056
-2.60000          -2.80000           0.00087
-2.50000          -2.80000           0.00131
-2.40000          -2.80000           0.00192
-2.30000          -2.80000           0.00273
-2.20000          -2.80000           0.00374
-2.10000          -2.80000           0.00495
-2.00000          -2.80000           0.00627
-1.90000          -2.80000           0.00754
-1.80000          -2.80000           0.00849
-1.70000          -2.80000           0.00871
-1.60000          -2.80000           0.00760
-1.50000          -2.80000           0.00440
-1.40000          -2.80000          -0.00181
-1.30000          -2.80000          -0.01210
-1.20000          -2.80000          -0.02756
-1.10000          -2.80000          -0.04922
-1.00000          -2.80000          -0.07791
-0.90000          -2.80000          -0.11407
-0.80000          -2.80000          -0.15763
-0.70000          -2.80000          -0.20790
-0.60000          -2.80000          -0.26344
-0.50000          -2.80000          -0.32215
-0.40000          -2.80000          -0.38133
-0.30000          -2.80000          -0.43786
-0.20000          -2.80000          -0.48849
-0.10000          -2.80000          -0.53013
0.00000          -2.80000          -0.56017
0.10000          -2.80000          -0.57675
0.20000          -2.80000          -0.57892
0.30000          -2.80000          -0.56678
0.40000          -2.80000          -0.54141
0.50000          -2.80000          -0.50474
0.60000          -2.80000          -0.45934
0.70000          -2.80000          -0.40812
0.80000          -2.80000          -0.35406
0.90000          -2.80000          -0.29993
1.00000          -2.80000          -0.24809
1.10000          -2.80000          -0.20038
1.20000          -2.80000          -0.15802
1.30000          -2.80000          -0.12166
1.40000          -2.80000          -0.09142
1.50000          -2.80000          -0.06704
1.60000          -2.80000          -0.04796
1.70000          -2.80000          -0.03345
1.80000          -2.80000          -0.02275
1.90000          -2.80000          -0.01506
2.00000          -2.80000          -0.00971
2.10000          -2.80000          -0.00608
2.20000          -2.80000          -0.00370
2.30000          -2.80000          -0.00218
2.40000          -2.80000          -0.00124
2.50000          -2.80000          -0.00068
2.60000          -2.80000          -0.00036
2.70000          -2.80000          -0.00018
2.80000          -2.80000          -0.00008
2.90000          -2.80000          -0.00004
3.00000          -2.80000          -0.00001
-3.00000          -2.70000           0.00017
-2.90000          -2.70000           0.00029
-2.80000          -2.70000           0.00048
-2.70000          -2.70000           0.00076
-2.60000          -2.70000           0.00118
-2.50000          -2.70000           0.00178
-2.40000          -2.70000           0.00261
-2.30000          -2.70000           0.00369
-2.20000          -2.70000           0.00505
-2.10000          -2.70000           0.00664
-2.00000          -2.70000           0.00835
-1.90000          -2.70000           0.00995
-1.80000          -2.70000           0.01103
-1.70000          -2.70000           0.01099
-1.60000          -2.70000           0.00897
-1.50000          -2.70000           0.00390
-1.40000          -2.70000          -0.00558
-1.30000          -2.70000          -0.02097
-1.20000          -2.70000          -0.04384
-1.10000          -2.70000          -0.07563
-1.00000          -2.70000          -0.11752
-0.90000          -2.70000          -0.17013
-0.80000          -2.70000          -0.23333
-0.70000          -2.70000          -0.30608
-0.60000          -2.70000          -0.38632
-0.50000          -2.70000          -0.47100
-0.40000          -2.70000          -0.55622
-0.30000          -2.70000          -0.63749
-0.20000          -2.70000          -0.71015
-0.10000          -2.70000          -0.76977
0.00000          -2.70000          -0.81259
0.10000          -2.70000          -0.83595
0.20000          -2.70000          -0.83853
0.30000          -2.70000          -0.82047
0.40000          -2.70000          -0.78335
0.50000          -2.70000          -0.72997
0.60000          -2.70000          -0.66406
0.70000          -2.70000          -0.58980
0.80000          -2.70000          -0.51150
0.90000          -2.70000          -0.43316
1.00000          -2.70000          -0.35818
1.10000          -2.70000          -0.28921
1.20000          -2.70000          -0.22799
1.30000          -2.70000          -0.17545
1.40000          -2.70000          -0.13179
1.50000          -2.70000          -0.09659
1.60000          -2.70000          -0.06906
1.70000          -2.70000          -0.04814
1.80000          -2.70000          -0.03270
1.90000          -2.70000          -0.02164
2.00000          -2.70000          -0.01393
2.10000          -2.70000          -0.00872
2.20000          -2.70000          -0.00529
2.30000          -2.70000          -0.00311
2.40000          -2.70000          -0.00177
2.50000          -2.70000          -0.00097
2.60000          -2.70000          -0.00051
2.70000          -2.70000          -0.00025
2.80000          -2.70000          -0.00012
2.90000          -2.70000          -0.00005
3.00000          -2.70000          -0.00002
-3.00000          -2.60000           0.00023
-2.90000          -2.60000           0.00039
-2.80000          -2.60000           0.00063
-2.70000          -2.60000           0.00101
-2.60000          -2.60000           0.00157
-2.50000          -2.60000           0.00236
-2.40000          -2.60000           0.00346
-2.30000          -2.60000           0.00489
-2.20000          -2.60000           0.00668
-2.10000          -2.60000           0.00876
-2.00000          -2.60000           0.01096
-1.90000          -2.60000           0.01296
-1.80000          -2.60000           0.01417
-1.70000          -2.60000           0.01376
-1.60000          -2.60000           0.01053
-1.50000          -2.60000           0.00294
-1.40000          -2.60000          -0.01086
-1.30000          -2.60000          -0.03297
-1.20000          -2.60000          -0.06558
-1.10000          -2.60000          -0.11072
-1.00000          -2.60000          -0.16999
-0.90000          -2.60000          -0.24425
-0.80000          -2.60000          -0.33331
-0.70000          -2.60000          -0.43568
-0.60000          -2.60000          -0.54848
-0.50000          -2.60000          -0.66741
-0.40000          -2.60000          -0.78699
-0.30000          -2.60000          -0.90094
-0.20000          -2.60000          -1.00271
-0.10000          -2.60000          -1.08609
0.00000          -2.60000          -1.14584
0.10000          -2.60000          -1.17820
0.20000          -2.60000          -1.18134
0.30000          -2.60000          -1.15549
0.40000          -2.60000          -1.10285
0.50000          -2.60000          -1.02740
0.60000          -2.60000          -0.93435
0.70000          -2.60000          -0.82962
0.80000          -2.60000          -0.71925
0.90000          -2.60000          -0.60888
1.00000          -2.60000          -0.50330
1.10000          -2.60000          -0.40620
1.20000          -2.60000          -0.32005
1.30000          -2.60000          -0.24615
1.40000          -2.60000          -0.18476
1.50000          -2.60000          -0.13530
1.60000          -2.60000          -0.09664
1.70000          -2.60000          -0.06729
1.80000          -2.60000          -0.04564
1.90000          -2.60000          -0.03015
2.00000          -2.60000          -0.01937
2.10000          -2.60000          -0.01209
2.20000          -2.60000          -0.00731
2.30000          -2.60000          -0.00428
2.40000          -2.60000          -0.00242
2.50000          -2.60000          -0.00131
2.60000          -2.60000          -0.00068
2.70000          -2.60000          -0.00033
2.80000          -2.60000          -0.00015
2.90000          -2.60000          -0.00006
3.00000          -2.60000          -0.00002
-3.00000          -2.50000           0.00029
-2.90000          -2.50000           0.00050
-2.80000          -2.50000           0.00082
-2.70000          -2.50000           0.00131
-2.60000          -2.50000           0.00203
-2.50000          -2.50000           0.00307
-2.40000          -2.50000           0.00449
-2.30000          -2.50000           0.00636
-2.20000          -2.50000           0.00868
-2.10000          -2.50000           0.01137
-2.00000          -2.50000           0.01420
-1.90000          -2.50000           0.01670
-1.80000          -2.50000           0.01810
-1.70000          -2.50000           0.01725
-1.60000          -2.50000           0.01252
-1.50000          -2.50000           0.00183
-1.40000          -2.50000          -0.01735
-1.30000          -2.50000          -0.04788
-1.20000          -2.50000          -0.09273
-1.10000          -2.50000          -0.15466
-1.00000          -2.50000          -0.23585
-0.90000          -2.50000          -0.33748
-0.80000          -2.50000          -0.45929
-0.70000          -2.50000          -0.59927
-0.60000          -2.50000          -0.75346
-0.50000          -2.50000          -0.91601
-0.40000          -2.50000          -1.07944
-0.30000          -2.50000          -1.23517
-0.20000          -2.50000          -1.37424
-0.10000          -2.50000          -1.48815
0.00000          -2.50000          -1.56972
0.10000          -2.50000          -1.61382
0.20000          -2.50000          -1.61791
0.30000          -2.50000          -1.58229
0.40000          -2.50000          -1.51000
0.50000          -2.50000          -1.40647
0.60000          -2.50000          -1.27883
0.70000          -2.50000          -1.13520
0.80000          -2.50000          -0.98388
0.90000          -2.50000          -0.83258
1.00000          -2.50000          -0.68788
1.10000          -2.50000          -0.55485
1.20000          -2.50000          -0.43687
1.30000          -2.50000          -0.33572
1.40000          -2.50000          -0.25173
1.50000          -2.50000          -0.18411
1.60000          -2.50000          -0.13130
1.70000          -2.50000          -0.09126
1.80000          -2.50000          -0.06177
1.90000          -2.50000          -0.04069
2.00000          -2.50000          -0.02605
2.10000          -2.50000          -0.01619
2.20000          -2.50000          -0.00975
2.30000          -2.50000          -0.00567
2.40000          -2.50000          -0.00318
2.50000          -2.50000          -0.00170
2.60000          -2.50000          -0.00087
2.70000          -2.50000          -0.00041
2.80000          -2.50000          -0.00018
2.90000          -2.50000          -0.00006
3.00000          -2.50000          -0.00001
-3.00000          -2.40000           0.00036
-2.90000          -2.40000           0.00062
-2.80000          -2.40000           0.00103
-2.70000          -2.40000           0.00165
-2.60000          -2.40000           0.00257
-2.50000          -2.40000           0.00390
-2.40000          -2.40000           0.00572
-2.30000          -2.40000           0.00811
-2.20000          -2.40000           0.01109
-2.10000          -2.40000           0.01454
-2.00000          -2.40000           0.01816
-1.90000          -2.40000           0.02134
-1.80000          -2.40000           0.02307
-1.70000          -2.40000           0.02182
-1.60000          -2.40000           0.01547
-1.50000          -2.40000           0.00124
-1.40000          -2.40000          -0.02420
-1.30000          -2.40000          -0.06464
-1.20000          -2.40000          -0.12404
-1.10000          -2.40000          -0.20606
-1.00000          -2.40000          -0.31365
-0.90000          -2.40000          -0.44838
-0.80000          -2.40000          -0.60997
-0.70000          -2.40000          -0.79578
-0.60000          -2.40000          -1.00060
-0.50000          -2.40000          -1.21669
-0.40000          -2.40000          -1.43411
-0.30000          -2.40000          -1.64145
-0.20000          -2.40000          -1.82677
-0.10000          -2.40000          -1.97873
0.00000          -2.40000          -2.08770
0.10000          -2.40000          -2.14680
0.20000          -2.40000          -2.15260
0.30000          -2.40000          -2.10545
0.40000          -2.40000          -2.00936
0.50000          -2.40000          -1.87154
0.60000          -2.40000          -1.70151
0.70000          -2.40000          -1.51011
0.80000          -2.40000          -1.30840
0.90000          -2.40000          -1.10671
1.00000          -2.40000          -0.91383
1.10000          -2.40000          -0.73655
1.20000          -2.40000          -0.57939
1.30000          -2.40000          -0.44472
1.40000          -2.40000          -0.33298
1.50000          -2.40000          -0.24312
1.60000          -2.40000          -0.17301
1.70000          -2.40000          -0.11993
1.80000          -2.40000          -0.08092
1.90000          -2.40000          -0.05309
2.00000          -2.40000          -0.03383
2.10000          -2.40000          -0.02090
2.20000          -2.40000          -0.01248
2.30000          -2.40000          -0.00719
2.40000          -2.40000          -0.00397
2.50000          -2.40000          -0.00209
2.60000          -2.40000          -0.00103
2.70000          -2.40000          -0.00047
2.80000          -2.40000          -0.00018
2.90000          -2.40000          -0.00005
3.00000          -2.40000           0.00000
-3.00000          -2.30000           0.00044
-2.90000          -2.30000           0.00075
-2.80000          -2.30000           0.00125
-2.70000          -2.30000           0.00202
-2.60000          -2.30000           0.00317
-2.50000          -2.30000           0.00482
-2.40000          -2.30000           0.00711
-2.30000          -2.30000           0.01013
-2.20000          -2.30000           0.01390
-2.10000          -2.30000           0.01830
-2.00000          -2.30000           0.02294
-1.90000          -2.30000           0.02707
-1.80000          -2.30000           0.02942
-1.70000          -2.30000           0.02802
-1.60000          -2.30000           0.02019
-1.50000          -2.30000           0.00236
-1.40000          -2.30000          -0.02976
-1.30000          -2.30000          -0.08107
-1.20000          -2.30000          -0.15668
-1.10000          -2.30000          -0.26140
-1.00000          -2.30000          -0.39910
-0.90000          -2.30000          -0.57191
-0.80000          -2.30000          -0.77958
-0.70000          -2.30000          -1.01881
-0.60000          -2.30000          -1.28298
-0.50000          -2.30000          -1.56215
-0.40000          -2.30000          -1.84352
-0.30000          -2.30000          -2.11232
-0.20000          -2.30000          -2.35305
-0.10000          -2.30000          -2.55091
0.00000          -2.30000          -2.69335
0.10000          -2.30000          -2.77129
0.20000          -2.30000          -2.78017
0.30000          -2.30000          -2.72031
0.40000          -2.30000          -2.59683
0.50000          -2.30000          -2.41902
0.60000          -2.30000          -2.19921
0.70000          -2.30000          -1.95149
0.80000          -2.30000          -1.69025
0.90000          -2.30000          -1.42895
1.00000          -2.30000          -1.17904
1.10000          -2.30000          -0.94937
1.20000          -2.30000          -0.74586
1.30000          -2.30000          -0.57159
1.40000          -2.30000          -0.42713
1.50000          -2.30000          -0.31111
1.60000          -2.30000          -0.22074
1.70000          -2.30000          -0.15246
1.80000          -2.30000          -0.10241
1.90000          -2.30000          -0.06682
2.00000          -2.30000          -0.04228
2.10000          -2.30000          -0.02588
2.20000          -2.30000          -0.01529
2.30000          -2.30000          -0.00867
2.40000          -2.30000          -0.00469
2.50000          -2.30000          -0.00239
2.60000          -2.30000          -0.00112
2.70000          -2.30000          -0.00046
2.80000          -2.30000          -0.00015
2.90000          -2.30000          -0.00001
3.00000          -2.30000           0.00004
-3.00000          -2.20000           0.00050
-2.90000          -2.20000           0.00087
-2.80000          -2.20000           0.00146
-2.70000          -2.20000           0.00239
-2.60000          -2.20000           0.00378
-2.50000          -2.20000           0.00580
-2.40000          -2.20000           0.00861
-2.30000          -2.20000           0.01235
-2.20000          -2.20000           0.01707
-2.10000          -2.20000           0.02264
-2.00000          -2.20000           0.02861
-1.90000          -2.20000           0.03409
-1.80000          -2.20000           0.03753
-1.70000          -2.20000           0.03656
-1.60000          -2.20000           0.02783
-1.50000          -2.20000           0.00694
-1.40000          -2.20000          -0.03149
-1.30000          -2.20000          -0.09360
-1.20000          -2.20000          -0.18588
-1.10000          -2.20000          -0.31446
-1.00000          -2.20000          -0.48436
-0.90000          -2.20000          -0.69846
-0.80000          -2.20000          -0.95667
-0.70000          -2.20000          -1.25508
-0.60000          -2.20000          -1.58557
-0.50000          -2.20000          -1.93581
-0.40000          -2.20000          -2.28978
-0.30000          -2.20000          -2.62890
-0.20000          -2.20000          -2.93356
-0.10000          -2.20000          -3.18500
0.00000          -2.20000          -3.36713
0.10000          -2.20000          -3.46830
0.20000          -2.20000          -3.48246
0.30000          -2.20000          -3.40981
0.40000          -2.20000          -3.25663
0.50000          -2.20000          -3.03452
0.60000          -2.20000          -2.75901
0.70000          -2.20000          -2.44787
0.80000          -2.20000          -2.11936
0.90000          -2.20000          -1.79054
1.00000          -2.20000          -1.47598
1.10000          -2.20000          -1.18694
1.20000          -2.20000          -0.93093
1.30000          -2.20000          -0.71189
1.40000          -2.20000          -0.53056
1.50000          -2.20000          -0.38516
1.60000          -2.20000          -0.27216
1.70000          -2.20000          -0.18703
1.80000          -2.20000          -0.12484
1.90000          -2.20000          -0.08080
2.00000          -2.20000          -0.05061
2.10000          -2.20000          -0.03058
2.20000          -2.20000          -0.01775
2.30000          -2.20000          -0.00982
2.40000          -2.20000          -0.00513
2.50000          -2.20000          -0.00247
2.60000          -2.20000          -0.00105
2.70000          -2.20000          -0.00035
2.80000          -2.20000          -0.00003
2.90000          -2.20000           0.00008
3.00000          -2.20000           0.00011
-3.00000          -2.10000           0.00054
-2.90000          -2.10000           0.00095
-2.80000          -2.10000           0.00163
-2.70000          -2.10000           0.00271
-2.60000          -2.10000           0.00434
-2.50000          -2.10000           0.00674
-2.40000          -2.10000           0.01012
-2.30000          -2.10000           0.01467
-2.20000          -2.10000           0.02049
-2.10000          -2.10000           0.02747
-2.00000          -2.10000           0.03515
-1.90000          -2.10000           0.04252
-1.80000          -2.10000           0.04780
-1.70000          -2.10000           0.04821
-1.60000          -2.10000           0.03977
-1.50000          -2.10000           0.01721
-1.40000          -2.10000          -0.02599
-1.30000          -2.10000          -0.09734
-1.20000          -2.10000          -0.20486
-1.10000          -2.10000          -0.35621
-1.00000          -2.10000          -0.55778
-0.90000          -2.10000          -0.81347
-0.80000          -2.10000          -1.12353
-0.70000          -2.10000          -1.48362
-0.60000          -2.10000          -1.88419
-0.50000          -2.10000          -2.31044
-0.40000          -2.10000          -2.74297
-0.30000          -2.10000          -3.15907
-0.20000          -2.10000          -3.53462
-0.10000          -2.10000          -3.84634
0.00000          -2.10000          -4.07418
0.10000          -2.10000          -4.20340
0.20000          -2.10000          -4.22617
0.30000          -2.10000          -4.14231
0.40000          -2.10000          -3.95923
0.50000          -2.10000          -3.69094
0.60000          -2.10000          -3.35641
0.70000          -2.10000          -2.97749
0.80000          -2.10000          -2.57668
0.90000          -2.10000          -2.17507
1.00000          -2.10000          -1.79071
1.10000          -2.10000          -1.43755
1.20000          -2.10000          -1.12494
1.30000          -2.10000          -0.85777
1.40000          -2.10000          -0.63695
1.50000          -2.10000          -0.46029
1.60000          -2.10000          -0.32340
1.70000          -2.10000          -0.22065
1.80000          -2.10000          -0.14595
1.90000          -2.10000          -0.09339
2.00000          -2.10000          -0.05762
2.10000          -2.10000          -0.03412
2.20000          -2.10000          -0.01926
2.30000          -2.10000          -0.01023
2.40000          -2.10000          -0.00501
2.50000          -2.10000          -0.00215
2.60000          -2.10000          -0.00070
2.70000          -2.10000          -0.00004
2.80000          -2.10000           0.00021
2.90000          -2.10000           0.00026
3.00000          -2.10000           0.00022
-3.00000          -2.00000           0.00052
-2.90000          -2.00000           0.00097
-2.80000          -2.00000           0.00171
-2.70000          -2.00000           0.00290
-2.60000          -2.00000           0.00475
-2.50000          -2.00000           0.00751
-2.40000          -2.00000           0.01145
-2.30000          -2.00000           0.01686
-2.20000          -2.00000           0.02389
-2.10000          -2.00000           0.03253
-2.00000          -2.00000           0.04234
-1.90000          -2.00000           0.05228
-1.80000          -2.00000           0.06042
-1.70000          -2.00000           0.06364
-1.60000          -2.00000           0.05741
-1.50000          -2.00000           0.03565
-1.40000          -2.00000          -0.00932
-1.30000          -2.00000          -0.08640
-1.20000          -2.00000          -0.20523
-1.10000          -2.00000          -0.37521
-1.00000          -2.00000          -0.60434
-0.90000          -2.00000          -0.89781
-0.80000          -2.00000          -1.25657
-0.70000          -2.00000          -1.67614
-0.60000          -2.00000          -2.14580
-0.50000          -2.00000          -2.64848
-0.40000          -2.00000          -3.16140
-0.30000          -2.00000          -3.65763
-0.20000          -2.00000          -4.10829
-0.10000          -2.00000          -4.48527
0.00000          -2.00000          -4.76410
0.10000          -2.00000          -4.92654
0.20000          -2.00000          -4.96253
0.30000          -2.00000          -4.87122
0.40000          -2.00000          -4.66093
0.50000          -2.00000          -4.34804
0.60000          -2.00000          -3.95504
0.70000          -2.00000          -3.50800
0.80000          -2.00000          -3.03391
0.90000          -2.00000          -2.55817
1.00000          -2.00000          -2.10257
1.10000          -2.00000          -1.68399
1.20000          -2.00000          -1.31375
1.30000          -2.00000          -0.99777
1.40000          -2.00000          -0.73719
1.50000          -2.00000          -0.52934
1.60000          -2.00000          -0.36893
1.70000          -2.00000          -0.24914
1.80000          -2.00000          -0.16263
1.90000          -2.00000          -0.10227
2.00000          -2.00000          -0.06164
2.10000          -2.00000          -0.03533
2.20000          -2.00000          -0.01899
2.30000          -2.00000          -0.00934
2.40000          -2.00000          -0.00395
2.50000          -2.00000          -0.00117
2.60000          -2.00000           0.00010
2.70000          -2.00000           0.00057
2.80000          -2.00000           0.00064
2.90000          -2.00000           0.00055
3.00000          -2.00000           0.00042
-3.00000          -1.90000           0.00043
-2.90000          -1.90000           0.00086
-2.80000          -1.90000           0.00161
-2.70000          -1.90000           0.00286
-2.60000          -1.90000           0.00485
-2.50000          -1.90000           0.00788
-2.40000          -1.90000           0.01232
-2.30000          -1.90000           0.01854
-2.20000          -1.90000           0.02685
-2.10000          -1.90000           0.03734
-2.00000          -1.90000           0.04970
-1.90000          -1.90000           0.06297
-1.80000          -1.90000           0.07520
-1.70000          -1.90000           0.08311
-1.60000          -1.90000           0.08177
-1.50000          -1.90000           0.06440
-1.40000          -1.90000           0.02234
-1.30000          -1.90000          -0.05469
-1.20000          -1.90000          -0.17798
-1.10000          -1.90000          -0.35879
-1.00000          -1.90000          -0.60699
-0.90000          -1.90000          -0.92940
-0.80000          -1.90000          -1.32814
-0.70000          -1.90000          -1.79907
-0.60000          -1.90000          -2.33080
-0.50000          -1.90000          -2.90440
-0.40000          -1.90000          -3.49410
-0.30000          -1.90000          -4.06890
-0.20000          -1.90000          -4.59518
-0.10000          -1.90000          -5.03983
0.00000          -1.90000          -5.37368
0.10000          -1.90000          -5.57456
0.20000          -1.90000          -5.62975
0.30000          -1.90000          -5.53728
0.40000          -1.90000          -5.30601
0.50000          -1.90000          -4.95439
0.60000          -1.90000          -4.50825
0.70000          -1.90000          -3.99784
0.80000          -1.90000          -3.45467
0.90000          -1.90000          -2.90852
1.00000          -1.90000          -2.38505
1.10000          -1.90000          -1.90414
1.20000          -1.90000          -1.47921
1.30000          -1.90000          -1.11725
1.40000          -1.90000          -0.81963
1.50000          -1.90000          -0.58321
1.60000          -1.90000          -0.40174
1.70000          -1.90000          -0.26719
1.80000          -1.90000          -0.17092
1.90000          -1.90000          -0.10455
2.00000          -1.90000          -0.06059
2.10000          -1.90000          -0.03272
2.20000          -1.90000          -0.01593
2.30000          -1.90000          -0.00643
2.40000          -1.90000          -0.00149
2.50000          -1.90000           0.00076
2.60000          -1.90000           0.00154
2.70000          -1.90000           0.00159
2.80000          -1.90000           0.00134
2.90000          -1.90000           0.00102
3.00000          -1.90000           0.00071
-3.00000          -1.80000           0.00022
-2.90000          -1.80000           0.00057
-2.80000          -1.80000           0.00125
-2.70000          -1.80000           0.00243
-2.60000          -1.80000           0.00442
-2.50000          -1.80000           0.00756
-2.40000          -1.80000           0.01232
-2.30000          -1.80000           0.01920
-2.20000          -1.80000           0.02868
-2.10000          -1.80000           0.04106
-2.00000          -1.80000           0.05629
-1.90000          -1.80000           0.07363
-1.80000          -1.80000           0.09130
-1.70000          -1.80000           0.10609
-1.60000          -1.80000           0.11294
-1.50000          -1.80000           0.10464
-1.40000          -1.80000           0.07175
-1.30000          -1.80000           0.00282
-1.20000          -1.80000          -0.11505
-1.10000          -1.80000          -0.29502
-1.00000          -1.80000          -0.54908
-0.90000          -1.80000          -0.88610
-0.80000          -1.80000          -1.30991
-0.70000          -1.80000          -1.81741
-0.60000          -1.80000          -2.39729
-0.50000          -1.80000          -3.02955
-0.40000          -1.80000          -3.68604
-0.30000          -1.80000          -4.33225
-0.20000          -1.80000          -4.93014
-0.10000          -1.80000          -5.44168
0.00000          -1.80000          -5.83281
0.10000          -1.80000          -6.07712
0.20000          -1.80000          -6.15873
0.30000          -1.80000          -6.07398
0.40000          -1.80000          -5.83169
0.50000          -1.80000          -5.45186
0.60000          -1.80000          -4.96322
0.70000          -1.80000          -4.39986
0.80000          -1.80000          -3.79759
0.90000          -1.80000          -3.19045
1.00000          -1.80000          -2.60787
1.10000          -1.80000          -2.07275
1.20000          -1.80000          -1.60058
1.30000          -1.80000          -1.19945
1.40000          -1.80000          -0.87094
1.50000          -1.80000          -0.61145
1.60000          -1.80000          -0.41378
1.70000          -1.80000          -0.26869
1.80000          -1.80000          -0.16626
1.90000          -1.80000          -0.09690
2.00000          -1.80000          -0.05206
2.10000          -1.80000          -0.02460
2.20000          -1.80000          -0.00889
2.30000          -1.80000          -0.00072
2.40000          -1.80000           0.00292
2.50000          -1.80000           0.00402
2.60000          -1.80000           0.00386
2.70000          -1.80000           0.00319
2.80000          -1.80000           0.00240
2.90000          -1.80000           0.00170
3.00000          -1.80000           0.00114
-3.00000          -1.70000          -0.00017
-2.90000          -1.70000           0.00002
-2.80000          -1.70000           0.00048
-2.70000          -1.70000           0.00144
-2.60000          -1.70000           0.00318
-2.50000          -1.70000           0.00614
-2.40000          -1.70000           0.01089
-2.30000          -1.70000           0.01807
-2.20000          -1.70000           0.02839
-2.10000          -1.70000           0.04247
-2.00000          -1.70000           0.06062
-1.90000          -1.70000           0.08253
-1.80000          -1.70000           0.10686
-1.70000          -1.70000           0.13077
-1.60000          -1.70000           0.14942
-1.50000          -1.70000           0.15558
-1.40000          -1.70000           0.13939
-1.30000          -1.70000           0.08849
-1.20000          -1.70000          -0.01138
-1.10000          -1.70000          -0.17533
-1.00000          -1.70000          -0.41761
